timestamp,q_x,q_y,q_z,q_w
1751119035.7078965,0.35993617563130925,-0.0031185731593738053,-0.00018390197684520215,0.9329716984739783
1751119035.7123303,0.35993617563130925,-0.0031185731593738053,-0.00018390197684520215,0.9329716984739783
1751119035.7147753,0.35993617563130925,-0.0031185731593738053,-0.00018390197684520215,0.9329716984739783
1751119035.7183075,0.35993617563130925,-0.0031185731593738053,-0.00018390197684520215,0.9329716984739783
1751119035.7231276,0.35993617563130925,-0.0031185731593738053,-0.00018390197684520215,0.9329716984739783
1751119035.7248483,0.35993617563130925,-0.0031185731593738053,-0.00018390197684520215,0.9329716984739783
1751119035.727659,0.35993617563130925,-0.0031185731593738053,-0.00018390197684520215,0.9329716984739783
1751119035.7319183,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7352996,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7384138,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7398727,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7428508,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.744646,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7459211,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7476547,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7498543,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7521553,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.753112,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7548196,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.757707,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7606425,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7640023,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7657802,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7677343,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7704906,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7729056,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7751896,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7787435,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7818618,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7857022,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7916276,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.7955954,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.796828,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8016124,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.80405,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8069813,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8143444,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8173764,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.819674,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.826196,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8296804,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8354554,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8380816,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8389633,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8397546,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8406732,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.841721,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8425255,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8467307,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.847653,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8497813,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8506455,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8514829,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.855568,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.859252,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8631616,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8665562,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.868082,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.871096,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.874805,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8780124,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8838706,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
1751119035.8868032,0.3598965515640353,-0.003141331497277189,-0.00014740971357463106,0.9329869144200879
