timestamp,q_x,q_y,q_z,q_w
1751120445.2418883,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2435546,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.246538,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.248793,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2561207,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2579277,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2587235,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.259511,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2603292,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2678623,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.268745,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2711427,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2740197,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2749102,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2807758,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2860532,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.286904,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2876022,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.2882679,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.3001232,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.3009114,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.3072722,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.3180149,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.3238482,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.3251433,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.334946,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.3359108,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.3367646,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.3494177,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.350374,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.3637695,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.3658254,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.3720315,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.3730516,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.373939,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.3843305,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.386913,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.388158,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.3932717,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.3942685,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.398619,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4032152,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4050298,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4120378,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4166236,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4201121,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4236197,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4268582,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4282315,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4322455,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4332569,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.438025,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4432478,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4444504,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.44721,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4493763,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4537523,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4559715,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4629436,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4648352,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4704573,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4733741,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4781125,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4825346,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4867153,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4905183,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.494464,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4952738,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.4985573,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.500878,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5043447,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.509907,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5147896,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5171175,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.520264,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5234256,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.526686,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5312233,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.532955,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.536642,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5398786,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5442462,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5464365,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5489604,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5529492,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5581226,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5608222,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5628068,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.567732,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5690715,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5707147,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5751147,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.57972,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5830011,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5893357,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.5935822,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6051779,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6072817,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6132581,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6162694,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6227186,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6262555,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6355019,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6452231,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6526012,-0.00010443876920235297,-0.00025649004466483943,5.877888153629774e-05,0.9999999599252211
1751120445.6574306,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6623235,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6670136,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6720293,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6736922,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6790817,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6826553,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6860948,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.686956,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.693972,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.6956935,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.700794,-8.65832916130127e-05,-0.0002170186607411695,7.645541209699847e-05,0.9999999697804018
1751120445.7052393,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7111614,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7157133,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.722267,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7255366,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7304358,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.737816,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7388186,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7396467,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.745944,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.747306,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7554977,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7603602,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7621114,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7657053,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7669673,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.770411,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7713299,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7752142,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7778258,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7829053,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.78732,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.7931008,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.799093,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8021677,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.811336,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.817741,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8220878,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8259068,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.830912,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8319013,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8338978,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8380766,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8426208,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8449407,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8481727,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8510387,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8518014,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8607366,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8631568,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8717046,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8725693,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8733418,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8804216,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8815584,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8823528,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8859396,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8867195,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8919725,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8965397,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8974802,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.8983338,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.902155,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9065666,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.908354,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9152098,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9161124,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9188862,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.925713,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9286296,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.929552,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9303129,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9396946,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9409192,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.948042,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9520187,-0.00010426624068610169,-0.00017782563127480278,9.431051875641305e-05,0.9999999743060607
1751120445.9571571,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.9642255,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.967763,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.972802,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.973781,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.9797337,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.980709,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.9815118,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.9822643,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.9915965,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120445.9966881,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120446.0014756,-8.641076461318731e-05,-0.00013835731882791413,0.00011198566127937348,0.9999999804248217
1751120446.0053554,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.011241,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0148368,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0189779,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0231109,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0269072,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0304544,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.033111,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.03715,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0380785,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0413992,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.044408,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0474703,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.050441,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.052993,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0574265,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0592449,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0704968,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.071479,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0794694,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0825913,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0873225,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.089552,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.0952382,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.099691,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.10417,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.107764,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1163688,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.121797,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1228926,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1262865,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1293612,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1329849,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1363597,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.138493,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1442082,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
1751120446.1485183,-0.00010409371129924128,-9.91611737743564e-05,0.00012984217459943714,0.9999999812362852
