timestamp,pos_x,pos_y,pos_z,q_x,q_y,q_z,q_w
1751120451.5530238,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.5723763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.5931833,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.6133761,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.6328418,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.6526883,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.67283,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.6923678,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.7128274,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.7335093,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.753246,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.7728784,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.7921474,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.812788,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.8333352,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.8523219,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.8725061,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.8921647,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.91269,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.9324589,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.9526823,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.9729273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120451.9924183,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.0127573,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.0330365,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.053304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.0726068,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.0926528,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.1123166,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.1324515,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.152679,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.1725833,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.1924586,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.2109532,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.2327769,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.252868,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.272493,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.2929223,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.3127375,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.3328624,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.3523948,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.373151,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.39268,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.4123383,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.432122,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.451035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.472587,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.4920046,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.5125864,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.5330489,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.552836,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.5719173,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.5916233,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.6128604,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.6329312,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.6528473,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.6729598,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.692663,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.7134116,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.7317748,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.753239,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751120452.7730541,0.0,0.0,0.0,0.0,0.0,0.0,1.0
